UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
MS,PARANAIBA,EAB ESTAB PENAL DE REGIME SEMIABERTO DE PARANAIBA,R DAS ACACIAS,1080,SANTA LUCIA,"R DAS ACACIAS, SANTA LUCIA, PARANAIBA, MS, BRASIL",-19.66368,-51.19559,"Rua das Acácias, Paranaíba","19 39m 49.248s S, 51 11m 44.124s W"
MS,PARANAIBA,UNIDADE SAUDE DA FAMILIA DANIEL MARTINS FERREIRA,FRANCISCO MARIANO DE FARIA,S/N,SANTO ANTONIO,"FRANCISCO MARIANO DE FARIA, SANTO ANTONIO, PARANAIBA, MS, BRASIL",-19.6867,-51.18341,"Rua Francisco Mariano de Faria, 79500-000, Paranaíba","19 41m 12.12s S, 51 11m 0.276s W"
MS,PARANAIBA,UNIDADE BASICA DE SAUDE PARANAIBA,RUA AUGUSTO CORREA DA COSTA JUNIOR,1567,CENTRO,"RUA AUGUSTO CORREA DA COSTA JUNIOR, CENTRO, PARANAIBA, MS, BRASIL",-19.6775238,-51.1946824,"Rua Augusto Correa da Costa Junior, Paranaíba, Região Geográfica Imediata de Paranaíba - Chapadão do Sul - Cassilândia, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, Brasil","19 40m 39.0857s S, 51 11m 40.8566s W"
MS,PARANAIBA,EAB PRIMEIRA DELEGACIA DE POLICIA DE PARANAIBA,R BRUNO MARIANO FARIA,700,SANTO ANTONIO,"R BRUNO MARIANO FARIA, SANTO ANTONIO, PARANAIBA, MS, BRASIL",-19.68314,-51.18736,"Rua Bruno Mariano Farias, 79500-000, Paranaíba","19 40m 59.304s S, 51 11m 14.496s W"
MS,PARANAIBA,UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DE LOURDES,R DAUDET DE PAULA,85,IND DE LOURDES,"R DAUDET DE PAULA, IND DE LOURDES, PARANAIBA, MS, BRASIL",-19.68558,-51.1678,"Rua Daudete de Paula, 79500-000, Paranaíba","19 41m 8.088s S, 51 10m 4.08s W"
MS,PARANAIBA,UNIDADE DE SAUDE DO SISTEMA PRISIONAL,AV QUEDU LEAL,99999999,RURAL,"AV QUEDU LEAL, RURAL, PARANAIBA, MS, BRASIL",-19.68316,-51.19872,"Rua Ermindo Leal, 79500-000, Paranaíba","19 40m 59.376s S, 51 11m 55.392s W"
MS,PARANHOS,PROGRAMA DE SAUDE DA FAMILIA URBANA CENTRO,RUA JORGE PEREIRA,766,CENTRO,"RUA JORGE PEREIRA, CENTRO, PARANHOS, MS, BRASIL",-23.8978823,-55.4308119,"Rua Jorge Pereira, Paranhos, Região Geográfica Imediata de Amambai, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","23 53m 52.3763s S, 55 25m 50.9228s W"
MS,PARANHOS,UNIDADE BASICA DE SAUDE DE PARANHOS,AV ALBERTO RATIER,2307,CENTRO,"AV ALBERTO RATIER, CENTRO, PARANHOS, MS, BRASIL",-23.8829282,-55.4290499,"Avenida Alberto Ratier, Paranhos, Região Geográfica Imediata de Amambai, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil","23 52m 58.5415s S, 55 25m 44.5796s W"
MS,PARANHOS,PROGRAMA SAUDE DA FAMILIA RURAL,ZONA RURAL,1,RURAL,"ZONA RURAL, RURAL, PARANHOS, MS, BRASIL",-12.41631,-41.78971,"Estrada Vicinal Para Tenda Zona Rural, Seabra","12 24m 58.716s S, 41 47m 22.956s W"
MS,PARANHOS,PROGRAMA DE SAUDE DA FAMILIA URBANO VILA NOVA,RUA JOAO PONCE DE ARRUDA,1035,VILA NOVA,"RUA JOAO PONCE DE ARRUDA, VILA NOVA, PARANHOS, MS, BRASIL",-14.46329,-56.84696,"Rua João Ponce de Arruda, 78420-000, Arenápolis","14 27m 47.844s S, 56 50m 49.056s W"
MS,PEDRO GOMES,UNIDADE SAUDE DA FAMILIA VILA MARCELINO,MAURO MENDES FONTOURA,S/N,VILA MARCELINO,"MAURO MENDES FONTOURA, VILA MARCELINO, PEDRO GOMES, MS, BRASIL",-18.1084,-54.54557,"Rua Mauro Mendes Fontoura, 79410-000, Pedro Gomes","18 6m 30.24s S, 54 32m 44.052s W"
MS,PEDRO GOMES,UNIDADE SAUDE DA FAMILIA DO CENTRO DE SAUDE,RUA ESPIRITO SANTO,S/N,CENTRO,"RUA ESPIRITO SANTO, CENTRO, PEDRO GOMES, MS, BRASIL",-18.1002679,-54.554436200000005,"Rua Espirito Santo, Vila São João, Pedro Gomes, Região Geográfica Imediata de Coxim, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, Brasil","18 6m 0.96444s S, 54 33m 15.9703s W"
MS,PEDRO GOMES,UNIDADE BASICA DE SAUDE DE PEDRO GOMES,RUA CORUMBA,234,CENTRO,"RUA CORUMBA, CENTRO, PEDRO GOMES, MS, BRASIL",-18.1013795,-54.55425110000001,"Rua Corumbá, Vila São João, Pedro Gomes, Região Geográfica Imediata de Coxim, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, Brasil","18 6m 4.9662s S, 54 33m 15.304s W"
MS,PONTA PORA,UNIDADE BASICA DA FAMILIA DRA NISLAINE COLMAN BENITES,RUA CACIQUE,S/N,VILA RENO,"RUA CACIQUE, VILA RENO, PONTA PORA, MS, BRASIL",-22.5183227,-55.7201256,"Rua Caçique, Vila Renô, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79902-082, Brasil","22 31m 5.96172s S, 55 43m 12.4522s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA DR JOSE ISSA,JOSE LAURO ESPINDOLA SANCHES,S/N,RESIDENCIAL PONTA PO,"JOSE LAURO ESPINDOLA SANCHES, RESIDENCIAL PONTA PO, PONTA PORA, MS, BRASIL",-22.52147,-55.71204,"Rua José Mauro Campos, 79904-312, Ponta Porã","22 31m 17.292s S, 55 42m 43.344s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA VILA AUREA,RUA SAO LUIS,894,JARDIM PRIMOR,"RUA SAO LUIS, JARDIM PRIMOR, PONTA PORA, MS, BRASIL",-22.51555,-55.73424,"Rua São Luiz, 79902, Ponta Porã","22 30m 55.98s S, 55 44m 3.264s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA ITAMARATI,AGC ASSENTAMENTO ITAMARATI,S/N,FAZENDA ITAMARATI,"AGC ASSENTAMENTO ITAMARATI, FAZENDA ITAMARATI, PONTA PORA, MS, BRASIL",,,,
MS,PONTA PORA,UNIDADE BASICA DESAUDE DA FAMILIA DR CARLOS AUGUSTO P ISSINI,AREA COMUNITARIA DO GRUPO CUT CANAA,S/N,ITAMARATI II,"AREA COMUNITARIA DO GRUPO CUT CANAA, ITAMARATI II, PONTA PORA, MS, BRASIL",-22.50385,-55.71884,"Jardim Residencial Ponta Porã II, Ponta Porã","22 30m 13.86s S, 55 43m 7.824s W"
MS,PONTA PORA,UNIDADE CENTRAL DE SAUDE,RUA 07 DE SETEMBRO,1892,SANTA IZABEL,"RUA 07 DE SETEMBRO, SANTA IZABEL, PONTA PORA, MS, BRASIL",-22.5284,-55.71146,"Rua Sete de Setembro, 79904-378, Ponta Porã","22 31m 42.24s S, 55 42m 41.256s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA CABECEIRA DO APA,RUA PRINCIPAL,S/N,APA,"RUA PRINCIPAL, APA, PONTA PORA, MS, BRASIL",-22.50944,-55.71991,"Rua Apa, 79902-510, Ponta Porã","22 30m 33.984s S, 55 43m 11.676s W"
MS,PONTA PORA,POSTO DE SAUDE DA AMFFI,ASSENTAMENTO FAZENDA ITAMARATI,S/N,FAZENDA ITAMARATI,"ASSENTAMENTO FAZENDA ITAMARATI, FAZENDA ITAMARATI, PONTA PORA, MS, BRASIL",-21.29767,-52.8316,"Estrada para Fazenda Borboleta, 79690-000, Santa Rita do Pardo","21 17m 51.612s S, 52 49m 53.76s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM ALEGRETE,RUA ACRE,S/N,VILA ALEGRETE,"RUA ACRE, VILA ALEGRETE, PONTA PORA, MS, BRASIL",-22.506349,-55.7340292,"Rua Acre, Parque dos Ipês I, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79900-424, Brasil","22 30m 22.8564s S, 55 44m 2.50512s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA IPE II,RUA GONCALVES DIAS,S/N,IPE II,"RUA GONCALVES DIAS, IPE II, PONTA PORA, MS, BRASIL",-22.49763,-55.73805,"Rua Gonçalves Dias, 79900, Ponta Porã","22 29m 51.468s S, 55 44m 16.98s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA SANGA PUITA JOSE BATAGLIN,SANGA PUITA,S/N,SANGA PUITA,"SANGA PUITA, SANGA PUITA, PONTA PORA, MS, BRASIL",-22.61881,-55.62807,"Sanga Puitã, Ponta Porã","22 37m 7.716s S, 55 37m 41.052s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA LAR GERALDO GARCIA,ASSETAMENTO FAZEDA ITAMARATI,S/N,ASSENTAMENTO,"ASSETAMENTO FAZEDA ITAMARATI, ASSENTAMENTO, PONTA PORA, MS, BRASIL",-22.53634,-55.72191,Ponta Porã,"22 32m 10.824s S, 55 43m 18.876s W"
MS,PONTA PORA,UNIDADE DE SAUDE DA FAMILIA DR PEDRO MONTEIRO DE ALMEIDA,RUA BATISTA DE AZEVEDO,S/N,GRANJA,"RUA BATISTA DE AZEVEDO, GRANJA, PONTA PORA, MS, BRASIL",-22.5572902,-55.7091149,"Rua Batista de Azevedo, Granja, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79906-002, Brasil","22 33m 26.2447s S, 55 42m 32.8136s W"
MS,PONTA PORA,CENTRO INTEGRADO DE SAUDE CIS,RUA 07 DE SETEMBRO,1892,SANTA IZABEL,"RUA 07 DE SETEMBRO, SANTA IZABEL, PONTA PORA, MS, BRASIL",-22.5284,-55.71146,"Rua Sete de Setembro, 79904-378, Ponta Porã","22 31m 42.24s S, 55 42m 41.256s W"
MS,PONTA PORA,UNIDADE PRISIONAL MASCULINA DE PONTA PORA,RUA BALTAZAR SALDANHA,1716,IPANEMA,"RUA BALTAZAR SALDANHA, IPANEMA, PONTA PORA, MS, BRASIL",-22.5223212,-55.71927170000001,"Rua Baltazar Saldanha, Ipanema, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79904-402, Brasil","22 31m 20.3563s S, 55 43m 9.37812s W"
MS,PONTA PORA,UNIDADE PRISIONAL FEMININA DE PONTA PORA,RUA BALTAZAR SALDANHA,1156,CENTRO,"RUA BALTAZAR SALDANHA, CENTRO, PONTA PORA, MS, BRASIL",-22.5265192,-55.725809600000005,"Rua Baltazar Saldanha, Residencial Vila Verde, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79904-974, Brasil","22 31m 35.4691s S, 55 43m 32.9146s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA DR NERY DE AZAMBUJA,SOILO DE FREITAS,S/N,SAO DOMINGOS,"SOILO DE FREITAS, SAO DOMINGOS, PONTA PORA, MS, BRASIL",-22.56172,-55.6975,"Rua Soilo Freitas, 79906, Ponta Porã","22 33m 42.192s S, 55 41m 51s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM VITORIA,RUA CANDIDO GARCIA DE SOUZA,S/N,JARDIM VITORIA,"RUA CANDIDO GARCIA DE SOUZA, JARDIM VITORIA, PONTA PORA, MS, BRASIL",-22.56483,-55.68836,"Rua Cândido Garcia de Souza, 79906, 79907, Ponta Porã","22 33m 53.388s S, 55 41m 18.096s W"
MS,PONTA PORA,UNIDADE CONSULTORIO DE RUA DE PONTA PORA,RUA ANTONIO,1,CENTRO,"RUA ANTONIO, CENTRO, PONTA PORA, MS, BRASIL",-22.5383232,-55.7253294,"Rua Antônio João, Centro, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79004-644, Brasil","22 32m 17.9635s S, 55 43m 31.1858s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA ZENEIDA TERRA DE SIQUEIRA,RUA DA SAUDE,S/N,JARDIM IVONE,"RUA DA SAUDE, JARDIM IVONE, PONTA PORA, MS, BRASIL",-22.4845863,-55.7300818,"Rua da Saúde, Jardim Ivone I, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79901-324, Brasil","22 29m 4.51068s S, 55 43m 48.2945s W"
MS,PONTA PORA,UNIDADE DE SAUDE DA FAMILIA ENFERMEIRA ELIZA MEDINA BARRETO,VICENTE AZAMBUJA,S/N,SAO RAFAEL,"VICENTE AZAMBUJA, SAO RAFAEL, PONTA PORA, MS, BRASIL",-22.574568,-55.6870204,"Rua Vicente Azambuja, São Rafael, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79906-002, Brasil","22 34m 28.4448s S, 55 41m 13.2734s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM ESTORIL,RUA LOURENCO GOMES MONTEIRO,S/N,JARDIM ESTORIL,"RUA LOURENCO GOMES MONTEIRO, JARDIM ESTORIL, PONTA PORA, MS, BRASIL",-22.50961,-55.70423,"Rua Lourenço G. Monteiro, 79901, 79903, Ponta Porã","22 30m 34.596s S, 55 42m 15.228s W"
MS,PONTA PORA,UNIDADE BASICA DE SAUDE DA FAMILIA LEONOR COELHO BATISTA,RUA BERTOLDO CARVALHO,S/N,IGNEZ ANDREAZZA,"RUA BERTOLDO CARVALHO, IGNEZ ANDREAZZA, PONTA PORA, MS, BRASIL",-22.5493542,-55.69989079999999,"Rua Bertoldo de Carvalho, Ignez Andreazza, Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79906-002, Brasil","22 32m 57.6751s S, 55 41m 59.6069s W"
MS,PORTO MURTINHO,UNIDADE BASICA DE SAUDE DE PORTO MURTINHO,RUA DR COSTA MARQUES,S/N,CENTRO,"RUA DR COSTA MARQUES, CENTRO, PORTO MURTINHO, MS, BRASIL",-21.7052297,-57.89372320000001,"Rua Doutor Costa Marques, Porto Murtinho, Região Geográfica Imediata de Jardim, Região Geográfica Intermediária de Corumbá, Mato Grosso do Sul, Região Centro-Oeste, 79280-000, Brasil","21 42m 18.8269s S, 57 53m 37.4035s W"
MS,PORTO MURTINHO,ESF II LUIZ AUGUSTO MIRANDA CODORNIZ,AV LARANJEIRAS,S/N,COHAB,"AV LARANJEIRAS, COHAB, PORTO MURTINHO, MS, BRASIL",-21.70156,-57.87872,"Avenida Larajeiras, 79280-000, Porto Murtinho","21 42m 5.616s S, 57 52m 43.392s W"
MS,RIBAS DO RIO PARDO,ESTRATEGIA DE SAUDE DA FAMILIA MIGUEL PEREIRA DA SILVA,AV JESUINO ALVARES DE BARROS,1000,JD DO TRABALHADOR,"AV JESUINO ALVARES DE BARROS, JD DO TRABALHADOR, RIBAS DO RIO PARDO, MS, BRASIL",-20.45176,-53.7625,"Rua Jesuíno Alves de Barros, 79180-000, Ribas do Rio Pardo","20 27m 6.336s S, 53 45m 45s W"
MS,RIBAS DO RIO PARDO,UNIDADE BASICA DE SAUDE,WALDEMAR FRANCISCO DA SILVA,754,CENTRO,"WALDEMAR FRANCISCO DA SILVA, CENTRO, RIBAS DO RIO PARDO, MS, BRASIL",-20.4313399,-53.7534143,"Rua Waldemar Francisco da Silva, Ribas do Rio Pardo, Região Geográfica Imediata de Campo Grande, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, 79180-000, Brasil","20 25m 52.8236s S, 53 45m 12.2915s W"
MS,RIBAS DO RIO PARDO,ESTRATEGIA DE SAUDE DA FAMILIA DR HABIB FAHED,RUA CARLOS ANCONI,S/N,VISTA ALEGRE,"RUA CARLOS ANCONI, VISTA ALEGRE, RIBAS DO RIO PARDO, MS, BRASIL",-20.45381805,-53.763023655795145,"Congregação Cristã no Brasil, 436, Rua Carlos Anconi, Ribas do Rio Pardo, Região Geográfica Imediata de Campo Grande, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, 79180-000, Brasil","20 27m 13.745s S, 53 45m 46.8852s W"
MS,RIBAS DO RIO PARDO,ESTRATEGIA DE SAUDE DA FAMILIA SAO JOAO,RUA SENADOR FILINTO MULLER,1611,SAO JOAO,"RUA SENADOR FILINTO MULLER, SAO JOAO, RIBAS DO RIO PARDO, MS, BRASIL",-20.45337,-53.75752,"Rua Senador Filinto Muller, 79180-000, Ribas do Rio Pardo","20 27m 12.132s S, 53 45m 27.072s W"
MS,RIBAS DO RIO PARDO,ESTRATEGIA DE SAUDE DA FAMILIA PARQUE ESTORIL,AV ALENTINO SOUZA OLIVEIRA LOTES 35 36,S/N,PARQUE ESTORIL,"AV ALENTINO SOUZA OLIVEIRA LOTES 35 36, PARQUE ESTORIL, RIBAS DO RIO PARDO, MS, BRASIL",-20.44851,-53.76198,"Rua Edelmiro Lopes, 35, 79180-000, Ribas do Rio Pardo","20 26m 54.636s S, 53 45m 43.128s W"
MS,RIBAS DO RIO PARDO,ESTRATEGIA DE SAUDE DA FAMILIA SAO SEBASTIAO,JOAQUIM FRANCISCO LOPES,973,CENTRO,"JOAQUIM FRANCISCO LOPES, CENTRO, RIBAS DO RIO PARDO, MS, BRASIL",-20.445604100000004,-53.752339,"Rua Joaquim Francisco Lopes, Ribas do Rio Pardo, Região Geográfica Imediata de Campo Grande, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, 79180-000, Brasil","20 26m 44.1748s S, 53 45m 8.4204s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA VILA FATIMA,RUA MARIA JESUS CERVEIRA,299,OLIMPICO,"RUA MARIA JESUS CERVEIRA, OLIMPICO, RIO BRILHANTE, MS, BRASIL",-21.78508,-54.56109,"Rua Maria de Jesus Cerveira, Rio Brilhante","21 47m 6.288s S, 54 33m 39.924s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA CELINA MARTINS JALAD XIV,EXPEDICIONARIO JOAO MARIA SILVEIRA MARQUES,S/N,PRO MORADIA XIV,"EXPEDICIONARIO JOAO MARIA SILVEIRA MARQUES, PRO MORADIA XIV, RIO BRILHANTE, MS, BRASIL",-21.65285,-54.42977,"Rua João Maria S. Marques, 79134-000, Rio Brilhante","21 39m 10.26s S, 54 25m 47.172s W"
MS,RIO BRILHANTE,PENITENCIARIA MASCULINA DE RIO BRILHANTE,RUA ANTONIO JOAO,1224,VILA FATIMA,"RUA ANTONIO JOAO, VILA FATIMA, RIO BRILHANTE, MS, BRASIL",-21.80724,-54.53666,"Rua Antônio João, 79130-000, Rio Brilhante","21 48m 26.064s S, 54 32m 11.976s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA RURAL,BR1267 ASSENTAMENTO TRIANGULO,S/N,AREA RURAL,"BR1267 ASSENTAMENTO TRIANGULO, AREA RURAL, RIO BRILHANTE, MS, BRASIL",-22.41378,-54.23396,"Rua Rio Brilhante, 1267, 79730-000, Glória de Dourados","22 24m 49.608s S, 54 14m 2.256s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA BRILHANTE,RUA ETELVINA VASCONCELOS,762,CENTRO,"RUA ETELVINA VASCONCELOS, CENTRO, RIO BRILHANTE, MS, BRASIL",-21.8096413,-54.55045629999999,"Rua Professora Etelvina Vasconcelos, Rio Brilhante, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79130-000, Brasil","21 48m 34.7087s S, 54 33m 1.64268s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA FAUZER SALIBA,RUA URBANO PERES,1116,PLANALTO,"RUA URBANO PERES, PLANALTO, RIO BRILHANTE, MS, BRASIL",-21.80859,-54.52981,"Rua Neuza Barbosa Peres, 79130-000, Rio Brilhante","21 48m 30.924s S, 54 31m 47.316s W"
MS,RIO BRILHANTE,CENTRO DE SAUDE RIO BRILHANTE,RUA SIDNEY COELHO NOGUEIRA,1106,CENTRO,"RUA SIDNEY COELHO NOGUEIRA, CENTRO, RIO BRILHANTE, MS, BRASIL",-21.8030405,-54.5429333,"Rua Sidney Coelho Nogueira, Rio Brilhante, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79130-000, Brasil","21 48m 10.9458s S, 54 32m 34.5599s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA FRANCISCO AUGUSTO G DE MELLO,MANOEL GONCALVES DE OLIVEIRA,1041,CATULINO RODRIGUES,"MANOEL GONCALVES DE OLIVEIRA, CATULINO RODRIGUES, RIO BRILHANTE, MS, BRASIL",-21.79201,-54.55475,"Rua Manoel Gonçalves Oliveira, 79130-000, Rio Brilhante","21 47m 31.236s S, 54 33m 17.1s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA ANTONIO APARECIDO BITENCOURT,16 DE JUNHO,692,CENTRO,"16 DE JUNHO, CENTRO, RIO BRILHANTE, MS, BRASIL",-21.65482,-54.42562,"Rua Dezesseis de Junho, 16, 79134-000, Rio Brilhante","21 39m 17.352s S, 54 25m 32.232s W"
MS,RIO BRILHANTE,POSTO DA AGROVILA JOSE CAZUZA,RUA COSTA E SILVA,S/N,PARQUE INDUSTRIAL,"RUA COSTA E SILVA, PARQUE INDUSTRIAL, RIO BRILHANTE, MS, BRASIL",-21.78484,-54.53682,"Rua Costa e Silva, 79130-000, Rio Brilhante","21 47m 5.424s S, 54 32m 12.552s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA CARLOS VOLPE,RUA PROFESSORA ETELVINA VASCONCELOS,762,CENTRO,"RUA PROFESSORA ETELVINA VASCONCELOS, CENTRO, RIO BRILHANTE, MS, BRASIL",-21.8096413,-54.55045629999999,"Rua Professora Etelvina Vasconcelos, Rio Brilhante, Região Geográfica Imediata de Dourados, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, 79130-000, Brasil","21 48m 34.7087s S, 54 33m 1.64268s W"
MS,RIO BRILHANTE,PENITENCIARIA FEMININA DE RIO BRILHANTE,ANTONIO JOAO,580,OLIMPICO,"ANTONIO JOAO, OLIMPICO, RIO BRILHANTE, MS, BRASIL",-21.80724,-54.53666,"Rua Antônio João, 79130-000, Rio Brilhante","21 48m 26.064s S, 54 32m 11.976s W"
MS,RIO BRILHANTE,ESTRATEGIA SAUDE DA FAMILIA JAIME MEDEIROS,RUA SIDNEY COELHO NOGUEIRA Q 38A LOTE 14C,31,OLIMPICO,"RUA SIDNEY COELHO NOGUEIRA Q 38A LOTE 14C, OLIMPICO, RIO BRILHANTE, MS, BRASIL",-21.80274,-54.5434,"Rua Sidney Coelho Nogueira, 79130-000, Rio Brilhante","21 48m 9.864s S, 54 32m 36.24s W"
MS,RIO NEGRO,UNIDADE DE SAUDE DA FAMILIA ZONA RURAL,RUA JOSE MORITA,S/N,CENTRO,"RUA JOSE MORITA, CENTRO, RIO NEGRO, MS, BRASIL",-19.4465083,-54.9886451,"Rua José Morita, Rio Negro, Região Geográfica Imediata de Campo Grande, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, 79470-970, Brasil","19 26m 47.4299s S, 54 59m 19.1224s W"
MS,RIO NEGRO,UNIDADE BASICA DE SAUDE RIO NEGRO,RUA AURELIO LEITE SOBRINHO,335,CENTRO,"RUA AURELIO LEITE SOBRINHO, CENTRO, RIO NEGRO, MS, BRASIL",-19.44632,-54.99137,"Rua Aurélio Leite Sobrinho, 79470-000, Rio Negro","19 26m 46.752s S, 54 59m 28.932s W"
MS,RIO NEGRO,UNIDADE SAUDE DA FAMILIA DE RIO NEGRO,RUA JOSE MORITA,S/N,CENTRO,"RUA JOSE MORITA, CENTRO, RIO NEGRO, MS, BRASIL",-19.4465083,-54.9886451,"Rua José Morita, Rio Negro, Região Geográfica Imediata de Campo Grande, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, 79470-970, Brasil","19 26m 47.4299s S, 54 59m 19.1224s W"
MS,RIO VERDE DE MATO GROSSO,UNIDADE SAUDE FAMILIA PSF RURAL,RUA ESTACIO DE TOLEDO MACIEL,331,JARDIM JOSE ANTONIO,"RUA ESTACIO DE TOLEDO MACIEL, JARDIM JOSE ANTONIO, RIO VERDE DE MATO GROSSO, MS, BRASIL",-18.91249,-54.83782,"Rua Estácio Maciel, 79480-000, Rio Verde de Mato Grosso","18 54m 44.964s S, 54 50m 16.152s W"
MS,RIO VERDE DE MATO GROSSO,UNIDADE SAUDE DA FAMILIA JARDIM SEMIRAMIS,ESTACIO DE TOLEDO MACIEL,331,JARDIM JOSE ANTONIO,"ESTACIO DE TOLEDO MACIEL, JARDIM JOSE ANTONIO, RIO VERDE DE MATO GROSSO, MS, BRASIL",-18.91249,-54.83782,"Rua Estácio Maciel, 79480-000, Rio Verde de Mato Grosso","18 54m 44.964s S, 54 50m 16.152s W"
MS,RIO VERDE DE MATO GROSSO,UNIDADE SAUDE DA FAMILIA CAMPO ALEGRE,R DOMINGOS ALVES DE MOURA,S/N,CAMPO ALEGRE,"R DOMINGOS ALVES DE MOURA, CAMPO ALEGRE, RIO VERDE DE MATO GROSSO, MS, BRASIL",-18.92778,-54.84436,"Rua Domingos Antônio da Costa de Moura, 79480-000, Rio Verde de Mato Grosso","18 55m 40.008s S, 54 50m 39.696s W"
MS,RIO VERDE DE MATO GROSSO,UNIDADE SAUDE FAMILIA DE VILA NOVA,RUA EURICO SEBASTIAO,10,VILA CEL MARIANO,"RUA EURICO SEBASTIAO, VILA CEL MARIANO, RIO VERDE DE MATO GROSSO, MS, BRASIL",-18.91998,-54.84183,"Avenida Eurico Sebastião Ferreira, 79480-000, Rio Verde de Mato Grosso","18 55m 11.928s S, 54 50m 30.588s W"
MS,RIO VERDE DE MATO GROSSO,UNIDADE BASICA DE SAUDE DE RIO VERDE,RUA ALMIRANTE TAMANDARE,790,CENTRO,"RUA ALMIRANTE TAMANDARE, CENTRO, RIO VERDE DE MATO GROSSO, MS, BRASIL",-18.9118695,-54.8372527,"Rua Almirante Tamandaré, Rio Verde de Mato Grosso, Região Geográfica Imediata de Coxim, Região Geográfica Intermediária de Campo Grande, Mato Grosso do Sul, Região Centro-Oeste, 79480-000, Brasil","18 54m 42.7302s S, 54 50m 14.1097s W"
